HPNR,Leistungstyp,Heilmittelbereich,Leistungserbringer,Grundlage,Leistungsart,Leistung,gültig ab,gültig bis,Eigentümer
A9939,Heilmittel,,Leistungserbringer von Ernährungstherapie,,Hausbesuch/Wegegeld,Wegegeld pausch. in geschl. Ortschaften (Ernährungstherapie),1900-01-01,9999-12-31,
19940,Heilmittel,,"Masseur, Masseur und med. Bademeister",,Hausbesuch/Wegegeld,Wegegeld pausch. bei Überschreitung der Ortschaft (Ernährungstherapie),1900-01-01,9999-12-31,
29940,Heilmittel,,Krankengymnast/ Physiotherapeut,,Hausbesuch/Wegegeld,Wegegeld pausch. bei Überschreitung der Ortschaft (Ernährungstherapie),1900-01-01,9999-12-31,
39940,Heilmittel,,"Logopäde/ Sprachtherapeut/ Atem-, Sprech- und Stimmlehrer",,Hausbesuch/Wegegeld,Wegegeld pausch. bei Überschreitung der Ortschaft (Ernährungstherapie),1900-01-01,9999-12-31,
49940,Heilmittel,,Sonst. Sprachtherapeut (Verwendung soweit abweichende landesrechtl. Vergütungsregelungen bestehen),,Hausbesuch/Wegegeld,Wegegeld pausch. bei Überschreitung der Ortschaft (Ernährungstherapie),1900-01-01,9999-12-31,
59940,Heilmittel,,Ergotherapeut,,Hausbesuch/Wegegeld,Wegegeld pausch. bei Überschreitung der Ortschaft (Ernährungstherapie),1900-01-01,9999-12-31,
69940,Heilmittel,,Krankenhaus,,Hausbesuch/Wegegeld,Wegegeld pausch. bei Überschreitung der Ortschaft (Ernährungstherapie),1900-01-01,9999-12-31,
79940,Heilmittel,,Podologe,,Hausbesuch/Wegegeld,Wegegeld pausch. bei Überschreitung der Ortschaft (Ernährungstherapie),1900-01-01,9999-12-31,
89940,Heilmittel,,Leistungserbringer von ambulanten Vorsorgeleistungen in anerkannten Kurorten,,Hausbesuch/Wegegeld,Wegegeld pausch. bei Überschreitung der Ortschaft (Ernährungstherapie),1900-01-01,9999-12-31,
A9940,Heilmittel,,Leistungserbringer von Ernährungstherapie,,Hausbesuch/Wegegeld,Wegegeld pausch. bei Überschreitung der Ortschaft (Ernährungstherapie),1900-01-01,9999-12-31,
19941,Heilmittel,,"Masseur, Masseur und med. Bademeister",,Hausbesuch/Wegegeld,Wegegeld je Kilometer (Ernährungstherapie),1900-01-01,9999-12-31,
29941,Heilmittel,,Krankengymnast/ Physiotherapeut,,Hausbesuch/Wegegeld,Wegegeld je Kilometer (Ernährungstherapie),1900-01-01,9999-12-31,
39941,Heilmittel,,"Logopäde/ Sprachtherapeut/ Atem-, Sprech- und Stimmlehrer",,Hausbesuch/Wegegeld,Wegegeld je Kilometer (Ernährungstherapie),1900-01-01,9999-12-31,
49941,Heilmittel,,Sonst. Sprachtherapeut (Verwendung soweit abweichende landesrechtl. Vergütungsregelungen bestehen),,Hausbesuch/Wegegeld,Wegegeld je Kilometer (Ernährungstherapie),1900-01-01,9999-12-31,
59941,Heilmittel,,Ergotherapeut,,Hausbesuch/Wegegeld,Wegegeld je Kilometer (Ernährungstherapie),1900-01-01,9999-12-31,
69941,Heilmittel,Ernährungstherapie,Krankenhaus, 125 Abs. 1 SGB V,Hausbesuch/Wegegeld,Wegegeld je Kilometer (Ernährungstherapie),1900-01-01,9999-12-31,GKV-SV
79941,Heilmittel,,Podologe,,Hausbesuch/Wegegeld,Wegegeld je Kilometer (Ernährungstherapie),1900-01-01,9999-12-31,
89941,Heilmittel,Ernährungstherapie,Leistungserbringer von ambulanten Vorsorgeleistungen in anerkannten Kurorten, 125 Abs. 1 SGB V,Hausbesuch/Wegegeld,Wegegeld je Kilometer (Ernährungstherapie),1900-01-01,9999-12-31,GKV-SV
A9941,Heilmittel,Ernährungstherapie,Leistungserbringer von Ernährungstherapie, 125 Abs. 1 SGB V,Hausbesuch/Wegegeld,"Ärztlich verordneter Hausbesuch – Wegegeld je Kilometer ab dem 41. km (Eine Abrechnung ist nur in Verbindung der Pos.-Nr. X5001, X5002, X5003 und X5004 möglich.)",1900-01-01,9999-12-31,GKV-SV
19942,Heilmittel,,"Masseur, Masseur und med. Bademeister",,Hausbesuch/Wegegeld,Hausbesuch im Rahmen der Einzelbehandlung im häuslichen oder sozialen Umfeld (Ernährungstherapie),1900-01-01,9999-12-31,
29942,Heilmittel,,Krankengymnast/ Physiotherapeut,,Hausbesuch/Wegegeld,Hausbesuch im Rahmen der Einzelbehandlung im häuslichen oder sozialen Umfeld (Ernährungstherapie),1900-01-01,9999-12-31,
39942,Heilmittel,,"Logopäde/ Sprachtherapeut/ Atem-, Sprech- und Stimmlehrer",,Hausbesuch/Wegegeld,Hausbesuch im Rahmen der Einzelbehandlung im häuslichen oder sozialen Umfeld (Ernährungstherapie),1900-01-01,9999-12-31,
49942,Heilmittel,,Sonst. Sprachtherapeut (Verwendung soweit abweichende landesrechtl. Vergütungsregelungen bestehen),,Hausbesuch/Wegegeld,Hausbesuch im Rahmen der Einzelbehandlung im häuslichen oder sozialen Umfeld (Ernährungstherapie),1900-01-01,9999-12-31,
59942,Heilmittel,,Ergotherapeut,,Hausbesuch/Wegegeld,Hausbesuch im Rahmen der Einzelbehandlung im häuslichen oder sozialen Umfeld (Ernährungstherapie),1900-01-01,9999-12-31,
69942,Heilmittel,Ernährungstherapie,Krankenhaus, 125 Abs. 1 SGB V,Hausbesuch/Wegegeld,Hausbesuch im Rahmen der Einzelbehandlung im häuslichen oder sozialen Umfeld (Ernährungstherapie),1900-01-01,9999-12-31,GKV-SV
79942,Heilmittel,,Podologe,,Hausbesuch/Wegegeld,Hausbesuch im Rahmen der Einzelbehandlung im häuslichen oder sozialen Umfeld (Ernährungstherapie),1900-01-01,9999-12-31,
89942,Heilmittel,Ernährungstherapie,Leistungserbringer von ambulanten Vorsorgeleistungen in anerkannten Kurorten, 125 Abs. 1 SGB V,Hausbesuch/Wegegeld,Hausbesuch im Rahmen der Einzelbehandlung im häuslichen oder sozialen Umfeld (Ernährungstherapie),1900-01-01,9999-12-31,GKV-SV
A9942,Heilmittel,Ernährungstherapie,Leistungserbringer von Ernährungstherapie, 125 Abs. 1 SGB V,Hausbesuch/Wegegeld,Hausbesuch bei der Beratung im häuslichen und sozialen Umfeld - Wegegeld je Kilometer bis einschließlich 40 km (Eine Abrechnung ist nur in Verbindung mit der Pos.-Nr. X5005 möglich),1900-01-01,9999-12-31,GKV-SV
19943,Heilmittel,,"Masseur, Masseur und med. Bademeister",,Hausbesuch/Wegegeld,Wegegeld je Kilometer im Rahmen der Einzelbehandlung im häuslichen oder sozialen Umfeld (Ernährungstherapie),1900-01-01,9999-12-31,
29943,Heilmittel,,Krankengymnast/ Physiotherapeut,,Hausbesuch/Wegegeld,Wegegeld je Kilometer im Rahmen der Einzelbehandlung im häuslichen oder sozialen Umfeld (Ernährungstherapie),1900-01-01,9999-12-31,
39943,Heilmittel,,"Logopäde/ Sprachtherapeut/ Atem-, Sprech- und Stimmlehrer",,Hausbesuch/Wegegeld,Wegegeld je Kilometer im Rahmen der Einzelbehandlung im häuslichen oder sozialen Umfeld (Ernährungstherapie),1900-01-01,9999-12-31,
49943,Heilmittel,,Sonst. Sprachtherapeut (Verwendung soweit abweichende landesrechtl. Vergütungsregelungen bestehen),,Hausbesuch/Wegegeld,Wegegeld je Kilometer im Rahmen der Einzelbehandlung im häuslichen oder sozialen Umfeld (Ernährungstherapie),1900-01-01,9999-12-31,
59943,Heilmittel,,Ergotherapeut,,Hausbesuch/Wegegeld,Wegegeld je Kilometer im Rahmen der Einzelbehandlung im häuslichen oder sozialen Umfeld (Ernährungstherapie),1900-01-01,9999-12-31,
69943,Heilmittel,Ernährungstherapie,Krankenhaus, 125 Abs. 1 SGB V,Hausbesuch/Wegegeld,Wegegeld je Kilometer im Rahmen der Einzelbehandlung im häuslichen oder sozialen Umfeld (Ernährungstherapie),1900-01-01,9999-12-31,GKV-SV
79943,Heilmittel,,Podologe,,Hausbesuch/Wegegeld,Wegegeld je Kilometer im Rahmen der Einzelbehandlung im häuslichen oder sozialen Umfeld (Ernährungstherapie),1900-01-01,9999-12-31,
89943,Heilmittel,Ernährungstherapie,Leistungserbringer von ambulanten Vorsorgeleistungen in anerkannten Kurorten, 125 Abs. 1 SGB V,Hausbesuch/Wegegeld,Wegegeld je Kilometer im Rahmen der Einzelbehandlung im häuslichen oder sozialen Umfeld (Ernährungstherapie),1900-01-01,9999-12-31,GKV-SV
A9943,Heilmittel,Ernährungstherapie,Leistungserbringer von Ernährungstherapie, 125 Abs. 1 SGB V,Hausbesuch/Wegegeld,Hausbesuch bei der Beratung im häuslichen und sozialen Umfeld - Wegegeld je Kilometer ab dem 41. Km (Eine Abrechnung ist nur in Verbindung mit der Pos.- Nr. X5005 möglich),1900-01-01,9999-12-31,GKV-SV
19950,Heilmittel,Physiotherapie,"Masseur, Masseur und med. Bademeister", 125 Abs. 1 SGB V,Hausbesuch/Wegegeld,Hausbesuch inclusive Wegegeld (Einsatzpauschale),2026-01-01,9999-12-31,GKV-SV
29950,Heilmittel,Physiotherapie,Krankengymnast/ Physiotherapeut, 125 Abs. 1 SGB V,Hausbesuch/Wegegeld,Hausbesuch inclusive Wegegeld (Einsatzpauschale),2026-01-01,9999-12-31,GKV-SV
69950,Heilmittel,Physiotherapie,Krankenhaus, 125 Abs. 1 SGB V,Hausbesuch/Wegegeld,Hausbesuch inclusive Wegegeld (Einsatzpauschale),2026-01-01,9999-12-31,GKV-SV
89950,Heilmittel,Physiotherapie,Leistungserbringer von ambulanten Vorsorgeleistungen in anerkannten Kurorten, 125 Abs. 1 SGB V,Hausbesuch/Wegegeld,Hausbesuch inclusive Wegegeld (Einsatzpauschale),2026-01-01,9999-12-31,GKV-SV
19951,Heilmittel,Physiotherapie,"Masseur, Masseur und med. Bademeister", 125 Abs. 1 SGB V,Hausbesuch/Wegegeld,Hausbesuch in einer sozialen Einrichtung/Gemeinschaft inclusive Wegegeld (Einsatzpauschale),2026-01-01,9999-12-31,GKV-SV
29951,Heilmittel,Physiotherapie,Krankengymnast/ Physiotherapeut, 125 Abs. 1 SGB V,Hausbesuch/Wegegeld,Hausbesuch in einer sozialen Einrichtung/Gemeinschaft inclusive Wegegeld (Einsatzpauschale),2026-01-01,9999-12-31,GKV-SV
69951,Heilmittel,Physiotherapie,Krankenhaus, 125 Abs. 1 SGB V,Hausbesuch/Wegegeld,Hausbesuch in einer sozialen Einrichtung/Gemeinschaft inclusive Wegegeld (Einsatzpauschale),2026-01-01,9999-12-31,GKV-SV
89951,Heilmittel,Physiotherapie,Leistungserbringer von ambulanten Vorsorgeleistungen in anerkannten Kurorten, 125 Abs. 1 SGB V,Hausbesuch/Wegegeld,Hausbesuch in einer sozialen Einrichtung/Gemeinschaft inclusive Wegegeld (Einsatzpauschale),2026-01-01,9999-12-31,GKV-SV
59952,Heilmittel,Ergotherapie,Ergotherapeut, 125 Abs. 1 SGB V,Hausbesuch/Wegegeld,Hausbesuch inclusive Wegegeld (Einsatzpauschale),2025-08-01,9999-12-31,GKV-SV
69952,Heilmittel,Ergotherapie,Krankenhaus, 125 Abs. 1 SGB V,Hausbesuch/Wegegeld,Hausbesuch inclusive Wegegeld (Einsatzpauschale),2025-08-01,9999-12-31,GKV-SV
89952,Heilmittel,Ergotherapie,Leistungserbringer von ambulanten Vorsorgeleistungen in anerkannten Kurorten, 125 Abs. 1 SGB V,Hausbesuch/Wegegeld,Hausbesuch inclusive Wegegeld (Einsatzpauschale),2025-08-01,9999-12-31,GKV-SV
59953,Heilmittel,Ergotherapie,Ergotherapeut, 125 Abs. 1 SGB V,Hausbesuch/Wegegeld,Hausbesuch in einer sozialen Einrichtung/Gemeinschaft inclusive Wegegeld (Einsatzpauschale),2025-08-01,9999-12-31,GKV-SV
69953,Heilmittel,Ergotherapie,Krankenhaus, 125 Abs. 1 SGB V,Hausbesuch/Wegegeld,Hausbesuch in einer sozialen Einrichtung/Gemeinschaft inclusive Wegegeld (Einsatzpauschale),2025-08-01,9999-12-31,GKV-SV
89953,Heilmittel,Ergotherapie,Leistungserbringer von ambulanten Vorsorgeleistungen in anerkannten Kurorten, 125 Abs. 1 SGB V,Hausbesuch/Wegegeld,Hausbesuch in einer sozialen Einrichtung/Gemeinschaft inclusive Wegegeld (Einsatzpauschale),2025-08-01,9999-12-31,GKV-SV
BL922,Heilmittel,Ergotherapie,Ergotherapeut, 125 Abs. 8 SGB V,Mitteilung/Bericht an den Arzt,Vergütung des elektronischen Therapieberichtes (Ergotherapie),1900-01-01,9999-12-31,
DL922,Heilmittel,Physiotherapie,Krankengymnast/ Physiotherapeut, 125 Abs. 8 SGB V,Mitteilung/Bericht an den Arzt,Vergütung des elektronischen Therapieberichtes (Physiotherapie),1900-01-01,9999-12-31,
EL922,Heilmittel,"Stimm-, Sprech-, Sprach- und Schlucktherapie ","Logopäde/ Sprachtherapeut/ Atem-, Sprech- und Stimmlehrer", 125 Abs. 8 SGB V,Mitteilung/Bericht an den Arzt,"Vergütung des elektronischen Therapieberichtes (Stimm-, Sprech-, Sprachund Schlucktherapie)",1900-01-01,9999-12-31,
54003,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Befunderhebung,Analyse des ergotherapeutischen Bedarfs zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
54142,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Einzelbehandlung,Motorisch-funktionelle Behandlung: Einzelbehandlung zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
54144,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Einzelbehandlung,Ergoth. Hirnleistungstraining: Einzelbehandlung zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
54145,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Einzelbehandlung,Psychisch-funktionelle Behandlung: Einzelbehandlung zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
54147,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Einzelbehandlung,Motorisch-funktionelle Behandlung: Einzelbehandlung bei Beratung zur Integration in das häusliche und soziale Umfeld zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
54149,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Einzelbehandlung,Psychisch-funktionelle Behandlung: Einzelbehandlung bei Beratung zur Integration in das häusliche und soziale Umfeld zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
54152,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Einzelbehandlung,Ergoth. Hirnleistungstraining: Einzelbehandlung bei Beratung zur Integration in das häusliche und soziale Umfeld zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
54162,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Einzelbehandlung,Motorisch-funktionelle Behandlung: Einzelbehandlung als telemedizinische Leistung zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
54164,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Einzelbehandlung,Ergoth. Hirnleistungstraining: Einzelbehandlung als telemedizinische Leistung zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
54165,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Einzelbehandlung,Psychisch-funktionelle Behandlung: Einzelbehandlung als telemedizinische Leistung zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
54167,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Einzelbehandlung,Motorisch-funktionelle Behandlung: Einzelbehandlung bei Beratung zur Integration in das häusliche und soziale Umfeld als telemedizinische Leistung zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
54169,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Einzelbehandlung,Psychisch-funktionelle Behandlung: Einzelbehandlung bei Beratung zur Integration in das häusliche und soziale Umfeld als telemedizinische Leistung zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
54172,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Einzelbehandlung,Ergoth. Hirnleistungstraining: Einzelbehandlung bei Beratung zur Integration in das häusliche und soziale Umfeld als telemedizinische Leistung zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
54245,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Gruppenbehandlung,Motorisch-funktionelle Behandlung: Parallelbehandlung bei gleichzeitiger Anwesenheit von zwei Patienten zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
54247,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Gruppenbehandlung,Ergoth. Hirnleistungstraining: Parallelbehandlung bei gleichzeitiger Anwesenheit von zwei Patienten zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
54248,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Gruppenbehandlung,Psychisch-funktionelle Behandlung: Parallelbehandlung bei gleichzeitiger Anwesenheit von zwei Patienten zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
54249,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Gruppenbehandlung,Motorisch-funktionelle Behandlung: Gruppenbehandlung (3 - 6 Patienten) zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
54251,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Gruppenbehandlung,Ergoth. Hirnleistungstraining: Gruppenbehandlung (3 - 6 Patienten) zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
54252,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Gruppenbehandlung,Psychisch-funktionelle Behandlung: Gruppenbehandlung (3 - 6 Patienten) zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
54265,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Gruppenbehandlung,Motorisch-funktionelle Behandlung: Parallelbehandlung bei gleichzeitiger Anwesenheit von zwei Patienten als telemedizinische Leistung zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
54267,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Gruppenbehandlung,Ergoth. Hirnleistungstraining: Parallelbehandlung bei gleichzeitiger Anwesenheit von zwei Patienten als telemedizinische Leistung zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
54268,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Gruppenbehandlung,Psychisch-funktionelle Behandlung: Parallelbehandlung bei gleichzeitiger Anwesenheit von zwei Patienten als telemedizinische Leistung zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
54269,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Gruppenbehandlung,Motorisch-funktionelle Behandlung: Gruppenbehandlung (3 - 6 Patienten) als telemedizinische Leistung zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
54271,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Gruppenbehandlung,Ergoth. Hirnleistungstraining: Gruppenbehandlung (3 - 6 Patienten) als telemedizinische Leistung zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
54272,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Gruppenbehandlung,Psychisch-funktionelle Behandlung: Gruppenbehandlung (3 - 6 Patienten) als telemedizinische Leistung zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
54341,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,"Thermische Anwendung, Wärme/Kälte",Thermische Anwendung (Wärme oder Kälte) zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
54445,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Schienen,"Ergotherapeutische temporäre Schiene: Herstellung, Anpassung und Korrektur temporärer Schienen ohne Kostenvoranschlag bis 400,00 € zum Vertrag nach § 125a SGB V",2024-04-01,9999-12-31,GKV-SV
54446,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Schienen,"Ergotherapeutische temporäre Schiene: Herstellung, Anpassung und Korrektur temporärer Schienen nach Kostenvoranschlag ab 400,01 € zum Vertrag nach § 125a SGB V",2024-04-01,9999-12-31,GKV-SV
54503,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Sonstiges,Versorgungsbezogene Pauschale je Blankoverordnung,2024-04-01,9999-12-31,GKV-SV
59741,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Mitteilung/Bericht an den Arzt,Übermittlungsgebühr für Mitteilung/Bericht an die Verordnende oder den Verordnenden zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
59972,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Hausbesuch/Wegegeld,Mehraufwand für die Beratung zur Integration in das häusliche und soziale Umfeld zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
59973,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Hausbesuch/Wegegeld,Hausbesuch inclusive Wegegeld (Einsatzpauschale) zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
59974,Heilmittel,Ergotherapie,Ergotherapeut,125a SGB V,Hausbesuch/Wegegeld,Hausbesuch in einer sozialen Einrichtung/Gemeinschaft inclusive Wegegeld (Einsatzpauschale) zum Vertrag nach § 125a SGB V,2024-04-01,9999-12-31,GKV-SV
20522,Heilmittel,Physiotherapie,Krankengymnast/ Physiotherapeut,125a SGB V,Befunderhebung,Physiotherapeutische Diagnostik (PD),2024-11-01,9999-12-31,GKV-SV
20523,Heilmittel,Physiotherapie,Krankengymnast/ Physiotherapeut,125a SGB V,Befunderhebung,Bedarfsdiagnostik (BD),2024-11-01,9999-12-31,GKV-SV
20524,Heilmittel,Physiotherapie,Krankengymnast/ Physiotherapeut,125a SGB V,Sonstiges,Versorgungsbezogene Pauschale je Blankoverordnung,2024-11-01,9999-12-31,GKV-SV
20525,Heilmittel,Physiotherapie,Krankengymnast/ Physiotherapeut,125a SGB V,Massage,Unterwasserdruckstrahlmassage,2024-11-01,9999-12-31,GKV-SV
20526,Heilmittel,Physiotherapie,Krankengymnast/ Physiotherapeut,125a SGB V,Massage,Klassische Massagetherapie (KMT),2024-11-01,9999-12-31,GKV-SV
20527,Heilmittel,Physiotherapie,Krankengymnast/ Physiotherapeut,125a SGB V,Massage,Bindegewebsmassage (BGM),2024-11-01,9999-12-31,GKV-SV
20528,Heilmittel,Physiotherapie,Krankengymnast/ Physiotherapeut,125a SGB V,Massage,"Segment-, Periost-, Colonmassage",2024-11-01,9999-12-31,GKV-SV
20529,Heilmittel,Physiotherapie,Krankengymnast/ Physiotherapeut,125a SGB V,"Bewegungstherapie / Übungsbehandl., EB",Übungsbehandlung: Einzelbehandlung,2024-11-01,9999-12-31,GKV-SV
20530,Heilmittel,Physiotherapie,Krankengymnast/ Physiotherapeut,125a SGB V,"Bewegungstherapie / Übungsbehandl., EB",Übungsbehandlung im Bewegungsbad: Einzelbehandlung,2024-11-01,9999-12-31,GKV-SV
20531,Heilmittel,Physiotherapie,Krankengymnast/ Physiotherapeut,125a SGB V,"Bewegungstherapie / Übungsbehandl., EB",Chirogymnastik (Funktionelle Wirbelsäulengymnastik): Einzelbehandlung,2024-11-01,9999-12-31,GKV-SV
20532,Heilmittel,Physiotherapie,Krankengymnast/ Physiotherapeut,125a SGB V,"Bewegungstherapie / Übungsbehandl., GB",Übungsbehandlung: Gruppenbehandlung (2 - 5 Patienten),2024-11-01,9999-12-31,GKV-SV
20533,Heilmittel,Physiotherapie,Krankengymnast/ Physiotherapeut,125a SGB V,"Bewegungstherapie / Übungsbehandl., GB",Übungsbehandlung im Bewegungsbad: Gruppenbehandlung mit 2-3 Patienten,2024-11-01,9999-12-31,GKV-SV
20534,Heilmittel,Physiotherapie,Krankengymnast/ Physiotherapeut,125a SGB V,"Bewegungstherapie / Übungsbehandl., GB",Übungsbehandlung im Bewegungsbad: Gruppenbehandlung mit 4-5 Patienten,2024-11-01,9999-12-31,GKV-SV
20535,Heilmittel,Physiotherapie,Krankengymnast/ Physiotherapeut,125a SGB V,"Krankengymnastik, normal, EB",Allgemeine Krankengymnastik (KG) (auch auf neurophysiologische Grundlage): Einzelbehandlung,2024-11-01,9999-12-31,GKV-SV
20536,Heilmittel,Physiotherapie,Krankengymnast/ Physiotherapeut,125a SGB V,"Krankengymnastik, normal, EB",Allgemeine Krankengymnastik (KG) (auch auf neurophysiologische Grundlage): Einzelbehandlung als telemedizinische Leistung,2024-11-01,9999-12-31,GKV-SV
